2025-07-02 10:09:17.783 [main] INFO  com.datacenter.extract.ExtractServiceApplication - Starting ExtractServiceApplication using Java 17.0.6 with PID 66761 (/Users/admin/workspace/AGENT/extract-service/target/classes started by admin in /Users/admin/workspace/AGENT/extract-service)
2025-07-02 10:11:26.345 [ForkJoinPool.commonPool-worker-1] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 实体关系消歧义处理完成 - TaskId: 243a7e72-2b6a-45de-bc9d-ab163dfdfff5, 保存: 成功
2025-07-02 10:11:26.346 [ForkJoinPool.commonPool-worker-4] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 实体关系消歧义处理完成 - TaskId: b122f114-ffaf-421e-bdb0-72b9104ea822, 保存: 成功
2025-07-02 10:11:26.346 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 实体关系消歧义处理完成 - TaskId: d82b1c5c-86b8-482f-bb4a-ddb508108332, 保存: 成功
2025-07-02 10:11:29.085 [reactor-http-nio-10] INFO  c.d.extract.controller.AsyncExtractController - 🔍 收到消歧义处理请求 - TaskId: b93ba26a-f20c-4742-a5ed-75c0433e8451, 类型: triples, 模式: relation_only, 文本长度: 137
2025-07-02 10:11:29.086 [ForkJoinPool.commonPool-worker-4] INFO  c.datacenter.extract.service.TextExtractionService - 🔍 开始实体关系消歧义处理 - TaskId: b93ba26a-f20c-4742-a5ed-75c0433e8451, 类型: triples, 模式: relation_only, 文本长度: 137
2025-07-02 10:11:29.087 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 137 字符
2025-07-02 10:11:29.087 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - 📝 短文本，使用直接处理模式
2025-07-02 10:11:29.089 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.AIModelCaller - 🎯 开始AI调用 - 类型: triples, 文本长度: 137, 可用许可证: 4
2025-07-02 10:11:29.090 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.AIModelCaller - 🎭 开发模式：返回模拟AI响应
2025-07-02 10:11:29.090 [ForkJoinPool.commonPool-worker-4] WARN  com.datacenter.extract.service.AIModelCaller - 🔄 启用降级响应模式，类型: triples
2025-07-02 10:11:29.093 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - ✅ AI提取成功，文本长度: 137，处理模式: 直接处理
2025-07-02 10:11:29.093 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 开始知识图谱增强处理 - 类型: triples
2025-07-02 10:11:29.095 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.RelationValidationService - 🔗 开始关系验证 - 类型: triples, 关系数量: 0
2025-07-02 10:11:29.095 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.RelationValidationService - ✅ 关系验证完成 - 有效: 0, 融合: 0, 无效: 0
2025-07-02 10:11:29.095 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 知识图谱增强处理完成
2025-07-02 10:11:29.097 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples_disambiguated, 数据长度: 399
2025-07-02 10:11:29.100 [ForkJoinPool.commonPool-worker-4] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_triples_disambiguated.json
2025-07-02 10:11:29.102 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_disambiguated_20250702_101129.json
2025-07-02 10:11:29.103 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:11:29.103 [ForkJoinPool.commonPool-worker-4] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 实体关系消歧义处理完成 - TaskId: b93ba26a-f20c-4742-a5ed-75c0433e8451, 保存: 成功
2025-07-02 10:11:32.103 [reactor-http-nio-11] INFO  c.d.extract.controller.AsyncExtractController - 🔍 收到消歧义处理请求 - TaskId: ec172ed2-8798-4035-9da4-1602f8675fb5, 类型: triples, 模式: full, 文本长度: 142
2025-07-02 10:11:32.104 [ForkJoinPool.commonPool-worker-4] INFO  c.datacenter.extract.service.TextExtractionService - 🔍 开始实体关系消歧义处理 - TaskId: ec172ed2-8798-4035-9da4-1602f8675fb5, 类型: triples, 模式: full, 文本长度: 142
2025-07-02 10:11:32.106 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 142 字符
2025-07-02 10:11:32.106 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - 📝 短文本，使用直接处理模式
2025-07-02 10:11:32.111 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.AIModelCaller - 🎯 开始AI调用 - 类型: triples, 文本长度: 142, 可用许可证: 4
2025-07-02 10:11:32.112 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.AIModelCaller - 🎭 开发模式：返回模拟AI响应
2025-07-02 10:11:32.112 [ForkJoinPool.commonPool-worker-4] WARN  com.datacenter.extract.service.AIModelCaller - 🔄 启用降级响应模式，类型: triples
2025-07-02 10:11:32.113 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - ✅ AI提取成功，文本长度: 142，处理模式: 直接处理
2025-07-02 10:11:32.113 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 开始知识图谱增强处理 - 类型: triples
2025-07-02 10:11:32.113 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.RelationValidationService - 🔗 开始关系验证 - 类型: triples, 关系数量: 0
2025-07-02 10:11:32.113 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.RelationValidationService - ✅ 关系验证完成 - 有效: 0, 融合: 0, 无效: 0
2025-07-02 10:11:32.113 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 知识图谱增强处理完成
2025-07-02 10:11:32.114 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples_disambiguated, 数据长度: 430
2025-07-02 10:11:32.115 [ForkJoinPool.commonPool-worker-4] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_triples_disambiguated.json
2025-07-02 10:11:32.117 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_disambiguated_20250702_101132.json
2025-07-02 10:11:32.118 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:11:32.118 [ForkJoinPool.commonPool-worker-4] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 实体关系消歧义处理完成 - TaskId: ec172ed2-8798-4035-9da4-1602f8675fb5, 保存: 成功
2025-07-02 10:11:35.120 [reactor-http-nio-12] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: standard, 文本长度: 31
2025-07-02 10:11:35.121 [ForkJoinPool.commonPool-worker-4] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: standard, 数量: 1
2025-07-02 10:11:35.122 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 31 字符
2025-07-02 10:11:35.122 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - 📝 短文本，使用直接处理模式
2025-07-02 10:11:35.124 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.AIModelCaller - 🎯 开始AI调用 - 类型: celebrity, 文本长度: 31, 可用许可证: 4
2025-07-02 10:11:35.124 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.AIModelCaller - 🎭 开发模式：返回模拟AI响应
2025-07-02 10:11:35.124 [ForkJoinPool.commonPool-worker-4] WARN  com.datacenter.extract.service.AIModelCaller - 🔄 启用降级响应模式，类型: celebrity
2025-07-02 10:11:35.125 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - ✅ AI提取成功，文本长度: 31，处理模式: 直接处理
2025-07-02 10:11:35.125 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 开始知识图谱增强处理 - 类型: celebrity
2025-07-02 10:11:35.125 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.EntityDisambiguationService - 🎯 开始实体消歧义 - 类型: 张艺谋是著名导演，陈婷是他的妻子。《英雄》是张艺谋的代表作品。, 数量: 0
2025-07-02 10:11:35.125 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.EntityDisambiguationService - ✅ 实体消歧义完成 - 融合: 0, 新增: 0
2025-07-02 10:11:35.126 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 知识图谱增强处理完成
2025-07-02 10:11:35.126 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:11:35.127 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_101135.json
2025-07-02 10:11:35.128 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:11:35.128 [ForkJoinPool.commonPool-worker-4] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:11:35.130 [reactor-http-nio-1] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: enhanced, 文本长度: 31
2025-07-02 10:11:35.131 [ForkJoinPool.commonPool-worker-4] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: enhanced, 数量: 1
2025-07-02 10:11:35.140 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751422295131_bc85, KgMode: enhanced, TextLength: 31
2025-07-02 10:11:35.144 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:11:35.144 [reactor-http-nio-2] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: fusion, 文本长度: 31
2025-07-02 10:11:35.145 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: fusion, 数量: 1
2025-07-02 10:11:35.145 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751422295145_e4a8, KgMode: fusion, TextLength: 31
2025-07-02 10:11:35.145 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_101135.json
2025-07-02 10:11:35.145 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:11:35.145 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:11:35.146 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_101135.json
2025-07-02 10:11:35.146 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751422295131_bc85, Duration: 6ms
2025-07-02 10:11:35.146 [ForkJoinPool.commonPool-worker-4] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 6ms
2025-07-02 10:11:35.146 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:11:35.149 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:11:35.149 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751422295145_e4a8, Duration: 4ms
2025-07-02 10:11:35.149 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 4ms
2025-07-02 10:11:35.149 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:11:35.150 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_101135.json
2025-07-02 10:11:35.151 [ForkJoinPool.commonPool-worker-5] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_101135.json
2025-07-02 10:11:35.154 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:11:35.155 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:11:35.155 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:11:35.155 [ForkJoinPool.commonPool-worker-4] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:11:35.159 [reactor-http-nio-3] WARN  c.d.extract.controller.AsyncExtractController - ⚠️ 无效的kgMode参数: batch, 使用默认值: standard
2025-07-02 10:11:35.159 [reactor-http-nio-3] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: standard, 文本长度: 31
2025-07-02 10:11:35.159 [ForkJoinPool.commonPool-worker-4] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: standard, 数量: 1
2025-07-02 10:11:35.159 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:11:35.161 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_101135.json
2025-07-02 10:11:35.162 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:11:35.162 [ForkJoinPool.commonPool-worker-4] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:11:35.170 [reactor-http-nio-4] INFO  c.d.extract.controller.AsyncExtractController - 📦 收到批量消歧义处理请求 - BatchId: af8f4c28-f2e3-4508-8ee3-71358de0ee56, 类型: celebrity, 模式: full, 数量: 5
2025-07-02 10:11:35.171 [ForkJoinPool.commonPool-worker-4] INFO  c.datacenter.extract.service.TextExtractionService - 📦 开始批量实体关系消歧义处理 - BatchId: af8f4c28-f2e3-4508-8ee3-71358de0ee56, 类型: celebrity, 模式: full, 数量: 5
2025-07-02 10:11:35.171 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 32 字符
2025-07-02 10:11:35.172 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - 📝 短文本，使用直接处理模式
2025-07-02 10:11:35.174 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.AIModelCaller - 🎯 开始AI调用 - 类型: celebrity, 文本长度: 32, 可用许可证: 4
2025-07-02 10:11:35.175 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.AIModelCaller - 🎭 开发模式：返回模拟AI响应
2025-07-02 10:11:35.175 [ForkJoinPool.commonPool-worker-4] WARN  com.datacenter.extract.service.AIModelCaller - 🔄 启用降级响应模式，类型: celebrity
2025-07-02 10:11:35.178 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - ✅ AI提取成功，文本长度: 32，处理模式: 直接处理
2025-07-02 10:11:35.178 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 开始知识图谱增强处理 - 类型: celebrity
2025-07-02 10:11:35.179 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.EntityDisambiguationService - 🎯 开始实体消歧义 - 类型: 刘德华是香港著名演员，四大天王之一，主演了《无间道》等经典电影。, 数量: 0
